dataset_uri,domain,drought_early_warning_score,drought_early_warning_readiness,drought_early_warning_temporal_recency,drought_early_warning_update_frequency,drought_early_warning_temporal_coverage,drought_early_warning_spatial_precision,drought_early_warning_format_readability,drought_early_warning_license_openness,drought_early_warning_description_quality,drought_early_warning_vocabulary_standard,drought_early_warning_multilingual,climate_infrastructure_score,climate_infrastructure_readiness,climate_infrastructure_temporal_recency,climate_infrastructure_update_frequency,climate_infrastructure_temporal_coverage,climate_infrastructure_spatial_precision,climate_infrastructure_format_readability,climate_infrastructure_license_openness,climate_infrastructure_description_quality,climate_infrastructure_vocabulary_standard,climate_infrastructure_multilingual,nbs_monitoring_score,nbs_monitoring_readiness,nbs_monitoring_temporal_recency,nbs_monitoring_update_frequency,nbs_monitoring_temporal_coverage,nbs_monitoring_spatial_precision,nbs_monitoring_format_readability,nbs_monitoring_license_openness,nbs_monitoring_description_quality,nbs_monitoring_vocabulary_standard,nbs_monitoring_multilingual,early_warning_score,early_warning_readiness,early_warning_temporal_recency,early_warning_update_frequency,early_warning_spatial_precision,early_warning_format_readability,early_warning_license_openness,early_warning_description_quality,early_warning_vocabulary_standard,compliance_reporting_score,compliance_reporting_readiness,compliance_reporting_temporal_coverage,compliance_reporting_description_quality,compliance_reporting_spatial_aggregation,compliance_reporting_vocabulary_standard,compliance_reporting_format_readability,compliance_reporting_license_openness,compliance_reporting_temporal_recency,cross_border_score,cross_border_readiness,cross_border_vocabulary_standard,cross_border_multilingual,cross_border_spatial_coverage,cross_border_format_readability,cross_border_description_quality,cross_border_license_openness,cross_border_temporal_recency
http://data.europa.eu/88u/dataset/fc8f175c-1293-44d4-9878-0bb392078598,climate_infrastructure,0.31,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.465,Partial,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.41,Partial,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.35,Insufficient,0.3,0.0,1.0,0.0,0.0,1.0,0.5,0.41,Partial,0.0,1.0,0.8,0.5,0.0,0.0,0.3,0.38,Insufficient,0.5,0.3,0.4,0.0,1.0,0.0,0.3
http://data.europa.eu/88u/dataset/01ea4a71-92f1-42ae-8cd0-dce5156b6ba6,climate_infrastructure,0.31,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.465,Partial,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.41,Partial,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.35,Insufficient,0.3,0.0,1.0,0.0,0.0,1.0,0.5,0.41,Partial,0.0,1.0,0.8,0.5,0.0,0.0,0.3,0.38,Insufficient,0.5,0.3,0.4,0.0,1.0,0.0,0.3
http://data.europa.eu/88u/dataset/8ac20384-af00-4df0-ac1d-ffe497978df5,climate_infrastructure,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.085,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.13,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.05,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.09,Insufficient,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.24,Insufficient,0.3,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/af3eadc4-c9a6-4e38-8fec-3b9c68a401a8,climate_infrastructure,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.085,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.13,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.05,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.09,Insufficient,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.24,Insufficient,0.3,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/c098cd9c-c144-414a-a195-361c574efdbb,climate_infrastructure,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.085,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.13,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.05,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.09,Insufficient,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.24,Insufficient,0.3,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/2d3c4155-c194-4609-b57f-cfb07b654c4c,climate_infrastructure,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.085,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.13,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.05,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.09,Insufficient,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.24,Insufficient,0.3,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/fa7bcc05-a9ba-454b-804e-cffa87b53298,climate_infrastructure,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.3,0.155,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.3,0.19,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.3,0.07,Insufficient,0.1,0.0,0.0,0.0,0.0,0.4,0.5,0.16,Insufficient,0.0,0.4,0.0,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/https-datos-canarias-es-catalogos-estadisticas-dataset-urn-siemac-org-siemac-metamac-infomodel-statisticalresources-dataset-istac-c00035a_000665,climate_infrastructure,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.135,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.15,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.13,Insufficient,0.0,0.4,0.0,0.3,0.0,0.0,0.1,0.26,Insufficient,0.3,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/basildon_open_space_outdoorsports,climate_infrastructure,0.04,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.1,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.085,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.02,Insufficient,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.08,Insufficient,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.18,Insufficient,0.0,0.3,0.4,0.0,0.4,0.0,0.0
http://data.europa.eu/88u/dataset/ecosystems-interactions-scaling-issues2,climate_infrastructure,0.15,Insufficient,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.25,Insufficient,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.145,Insufficient,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.25,Insufficient,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,Insufficient,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,Insufficient,0.0,0.3,0.4,0.0,1.0,0.0,0.0
http://data.europa.eu/88u/dataset/a87c5e1f-14bc-4818-a799-fe018b103ab2~~1,climate_infrastructure,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/d4d16af7-0fdb-4ab1-9c2e-385de680581e,climate_infrastructure,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/06b79e5f-5600-4c41-918a-c8d92512d1e1,climate_infrastructure,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/33d6c074-5e2f-4575-9b0c-f918146bb793,climate_infrastructure,0.17,Insufficient,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.25,Insufficient,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.315,Insufficient,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.235,Insufficient,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.235,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.0,0.285,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2320278,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3235243,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2245583,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2339720,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2458011,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2623930,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3019143,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2631707,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3240544,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3475133,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2243751,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2754526,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/b756dabe-a331-42cd-b45e-f61828ee4534,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2634447,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3240525,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/56baae95-5b45-424d-9a46-acd8418777a0,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2292402,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3000680,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3326770,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2754528,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3307047,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2634449,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2435573,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso2258747,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3240523,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/68ed1cb2-31eb-497d-8a2a-23edcdee2562,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3164046,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/f05a54fd-0ffc-4590-aceb-7c8e9688dba3~~1,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3207485,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/de-dkrz-wdcc-iso3169131,climate_infrastructure,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
