dataset_uri,title,modified,issued,publisher_uri,license,language,spatial,keyword,num_languages,num_keywords,domain,country,has_license,is_open_license,has_coordinates,description_length,description,has_temporal,temporal_start,temporal_end,is_machine_readable,format,publisher_name,has_keywords,is_multilingual,has_multilingual
http://data.europa.eu/88u/dataset/10601-pov-stiltegebied-en-grondwater-december-2009-historie-,"POV, Silence Area and Groundwater, December 2009 (history)",,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,bodem | grondwaterbescherming | grondwaterbeschermingsgebied | milieuverordening | omgevingsverordening | stiltegebied | verordening | waterwingebied,1,8,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/10777-whp-functiekaart-diepe-grondwater-historie-,"WHP, function map deep groundwater (history)",,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,grondwater,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/10998-pov-grondwaterbescherming-drentsche-aa-historie-,"POV, groundwater protection Drentsche Aa, December 2009 (history)",,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,drinkwater | grondwaterbeschermingsgebied | milieubescherming | milieuverordening | omgevingsverordening | verordening,1,6,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/13230-landelijk-grondwaterregister-faciliteiten-voor-productie-en-industrie,Rural groundwater register — Facilities for production and industry,,,http://standaarden.overheid.nl/owms/terms/Interprovinciaal_Overleg,,http://publications.europa.eu/resource/authority/language/NLD,,grondwater | grondwateronttrekkingen,1,2,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/14930-omgevingsvisie-2018-potentieel-gebied-met-grondwater-voor-de-bereiding-van-drinkwater,Environmental vision 2018 — Potential area with groundwater for the preparation of drinking water,,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/14939-omgevingsvisie-2018-gebiedsgericht-grondwaterbeheer,Environmental vision 2018 - Area-based groundwater management (history),,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/14976-omgevingsvisie-2018-grondwaterbescherming,Environmental vision 2018 - Groundwater protection (history),,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/14980-omgevingsvisie-2018-grondwaterbeschermingsgebied-drentsche-aa,Environmental vision 2018 - Groundwater protection area Drentsche Aa (history),,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/14991-omgevingsvisie-2018-grondwaterlichaam,Environmental vision 2018 — groundwater body,,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/14995-omgevingsvisie-2018-strategische-grondwaterwinning,Environmental vision 2018 — Strategic groundwater extraction,,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/15007-provinciale-omgevingsverordening-2018-grondwaterbescherming,Provincial Environmental Ordinance 2018 - Groundwater Protection (history),,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/15038-provinciale-omgevingsverordening-2018-grondwaterbeschermingsgebied-drentsche-aa,Provincial Environmental Ordinance 2018 - Groundwater Protection Area Drentsche Aa,,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/15073-natura2000-beheerplannen-omgevingseffecten-dfw-verandering-grondwaterstanden-historie-,Natura2000 Management Plans — Environment effects DFW (change of groundwater levels) (history),,,http://standaarden.overheid.nl/owms/terms/Drenthe,,http://publications.europa.eu/resource/authority/language/NLD,,locaties,1,1,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/16715-omgevingsverordening-grondwaterbeschermingsgebieden-provincie-gelderland,Environmental Regulation - Groundwater Protection Areas,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | drinkwater | grondwater | grondwaterbeschermingsgebieden | water,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/16752-omgevingsvisie-grondwaterbeschermingsgebieden-provincie-gelderland,Environmental Vision- Groundwater Protection Areas,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,bron-dataset | drinkwater | grondwater | grondwaterbeschermingsgebieden | hoog | midden | n-v-t- | openbaar | water,1,9,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/16761-omgevingsvisie-grondwaterfluctuatiezone-provincie-gelderland,Environmental Vision- Groundwater Fluctuation Zone,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,bron-dataset | grondwater | grondwaterstand | hoog | kwel | midden | n-v-t- | openbaar | water,1,9,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/17029-werkingsgebied-grondwaterbeschermingsgebied,Scope — groundwater protection area,,,http://standaarden.overheid.nl/owms/terms/Noord-Holland,,http://publications.europa.eu/resource/authority/language/NLD,,ruimtegebruik | ruimtelijke-ordening,1,2,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/17340-hydrologie-isohypsen-gemiddelde-voorjaars-grondwaterstand-1e-wvp-provincie-gelderland,Hydrology- Isohypsen Average Spring Groundwater Level 1st WVP,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,grondwater | grondwaterstand | hydrologie | water | waterpeil,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/19733-meetnet-grondwaterkwaliteit-provincie-gelderland,Groundwater quality monitoring network,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | grondwater | grondwaterkwaliteit | monitoring | water,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/19734-water-kaderrichtlijn-grondwaterlichamen-groot-provincie-gelderland,Water Framework Directive- Groundwater bodies large,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | grondwater | oppervlaktewater | water | waterkwaliteit,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/19736-water-kaderrichtlijn-meetnet-grondwaterkwaliteit-provincie-gelderland,Water Framework Directive - Groundwater quality monitoring network,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | grondwater | oppervlaktewater | water | waterkwaliteit,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/19737-water-meetnet-grondwaterkwantiteit-selectie-provincie-gelderland,Water- Monitoring network- Groundwater quantity- Selection,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | grondwater | grondwaterstand | monitoring | water,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/9ef40eae-2981-4226-8255-8f8253939a57,"Groundwater Monitoring Network - Pores, Karst and Gap Groundwater Monitoring Stations, Austria",2024-03-15,,,,http://publications.europa.eu/resource/authority/language/DEU,nodeID://b3737035464,GZÜV | Grundwasser | Messnetz | Wasserqualität | Überwachungsprogramm,1,5,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/a0f06b75-9d00-41fd-857a-9cccb0ed5f19,Groundwater quality vis-à-vis nitrates (average concentration) in Brittany,2015-10-30,,,,http://publications.europa.eu/resource/authority/language/FRE,nodeID://b687017266,Bretagne | DCE | données ouvertes | eaux souterraines | nitrates | qualité,1,6,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/a20dd40c-03c3-4425-b40e-0284c4a5873b-1,Elementary polygons of groundwater bodies — Martinique — State of Places version 2019,2021-06-09T14:48:30,,,,http://publications.europa.eu/resource/authority/language/FRA,nodeID://b2003514478,"DCE | Données de références (référentiels, vocabulaire contrôlé) | Eaux souterraines (nappes d’eau) | FRANCE | MARTINIQUE | MTQ | VEDL | données ouvertes",1,8,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/bf8e089a-83ed-44e8-bce2-257a45ded8b7,Water Framework Directive (WFD) groundwater bodies (flat),2021-12-01,,,,http://publications.europa.eu/resource/authority/language/NLD,nodeID://b5067069679,GRONDWATERLICHAAM | Scheldestroomgebied,1,2,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/ee64966a-166d-4ddd-a277-5279d7fdde12,"Groundwater measuring network - Deep groundwater measuring stations, Austria",2024-03-15,,,,http://publications.europa.eu/resource/authority/language/DEU,nodeID://b3736977104,GZÜV | Messnetz | Thermalgrundwassser | Tiefengrundwasser | Überwachungsprogramm,1,5,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/f38b6d65-9ab1-40fd-a63f-6f2d79ff44b5-1,Elementary polygons of groundwater bodies — Guadeloupe — State of Places version 2019,2021-06-09T13:43:37,,,,http://publications.europa.eu/resource/authority/language/FRA,nodeID://b2003514329,"DCE | Données de références (référentiels, vocabulaire contrôlé) | Eaux souterraines (nappes d’eau) | FRANCE | GLP | GUADELOUPE | VEDL | données ouvertes",1,8,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/7b069ef8-2380-42ae-905b-a33ee5f0f726,"Elementary polygons of groundwater bodies — Mayotte — Premises State Version 2019
",2021-06-09T14:48:30,,,,http://publications.europa.eu/resource/authority/language/FRA,nodeID://b5820372345,"DCE | Données de références (référentiels, vocabulaire contrôlé) | Eaux souterraines (nappes d’eau) | FRANCE | MAYOTTE | MYT | VEDL | données ouvertes | hvd",1,9,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/r_liguri-d-2328,P.T.A. 2022 — Characterisation of groundwater,2022-01-01,,,,http://publications.europa.eu/resource/authority/language/ITA,nodeID://b5835254656,CARTE TEMATICHE | EU | PIANIFICAZIONE DEL TERRITORIO E CATASTO | open data,1,4,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/r_liguri-d-2328-ds,Dataset unloading service: P.T.A. 2022 — Characterisation of groundwater,2022-01-01,,,,,nodeID://b5835255005,CARTE TEMATICHE | EU | PIANIFICAZIONE DEL TERRITORIO E CATASTO | infoFeatureAccessService | open data,0,5,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/r_liguri-d-2328-vs,Dataset Display Service: P.T.A. 2022 — Characterisation of groundwater,2022-01-01,,,,,nodeID://b5835255240,CARTE TEMATICHE | EU | PIANIFICAZIONE DEL TERRITORIO E CATASTO | humanGeographicViewer | open data,0,5,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-cb7ed434-2dec-4a25-9055-7128af452140,"Map Viewing Service (WMS) of the dataset: Groundwater sampling point for drinking water supply (AEP), located at the communal centroid",2020-02-10,,,,,,WMS 1.1.1 | WMS 1.3.0,0,2,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/b08ab1c3-8535-4e5c-ae46-99a6ea911a86,DATASET Underground water census and the catalog of private waters,,,,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b4770623888,Formentera | GOIB | Hidrografia | Hidrografía | Hydrography | ICGIB | Illes Balears | Pous | Pozos | Sondeigs | Sondeos | Water survey | Wells | aguas subterráneas | aigües subterrànies | groundwater,1,16,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/c5cd2028-7ae0-4ab4-86c0-a4226a7ecf83,DATASET Delimitations PHIB Authorizations and Concessions Groundwater Balearic Islands,,,,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b4770623859,2018 | GOIB | Geologia | Geology | Geología | ICGIB | Illes Balears | Pous | Pozos | Sondeigs | Sondeos | Water survey | Wells | aguas subterráneas | aigües subterrànies | groundwater,1,16,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/f8e9dfb3-1fa6-449f-9ab0-10c73c2b4c82,DATASET Control points of the groundwater of the Balearic Islands 2019,,,,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5788839221,Eivissa | Formentera | GOIB | Govern de les Illes Balears | ICGIB | Illes Balears | Institut Cartogràfic i Geogràfic de les Illes Balears | Mallorca | Menorca | aguas subetrráneas | aigües subterrànies | control | underground waters,1,13,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/70758eb6-606f-4852-9ea9-d86bc5e6a981,WFS — Planned groundwater measuring points (circulations),,,,,,nodeID://b3912281184,Grundwasser | Grundwasserbeschaffenheit (Thesaurus: GEMET - Concepts | Grundwassermenge | Grundwassermessnetz | Grundwasserqualität | Grundwasserschutz | Grundwasserstand | version 2.4),0,8,groundwater,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/2599993b-472f-4510-a1fe-d6f2593381ba,"Groundwater Resources Bedrock Aquifers 1:100,000 Ireland (ROI) ITM",2024-09-25T09:57:54,2003-01-21,https://data.gov.ie/organization/geological-survey-of-ireland,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b3363022916,aquifer | aquifer categories | bedrock aquifer | earth science | environment | geology | geoscientificinformation | groundwater | groundwater protection scheme | groundwater resource | gsi | gwps | hydrosphere | ireland | resource protection zones | rpz | science | water body | water framework directive,1,19,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/2755f8ff-0e6b-40c7-9a4c-ed35f5ea439b,Groundwater Atmospheric Pressures,2026-03-17T13:36:49,2017-11-20,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859023152,anthropogenic factor | atmospheric | atmospheric pollution | catchment | characterisation | critical load | diffuse | environment | environmental impact | environmental policy | environmental pressures | environmental risk | groundwater | groundwater pollution | groundwater quality | hydrography | ie | impact | man-made | natural | nutrient | pathway | point | point source | pollutant deposition | pollutant pathway | pollution | pollution impact potential (pip) | pressure | receptor | risk | sediment | source | subcatchment | water framework directive | wfd,1,36,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/2d8c54dc-abb6-4dd8-9395-665806a01d9b,Groundwater Industry Pressures,2026-03-17T13:37:15,2017-11-20,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859023087,abstraction | anthropogenic | catchment | characterisation | chemical | critical load | diffuse | emission | environment | environmental impact | environmental policy | environmental pressures | environmental risk | groundwater | groundwater pollution | groundwater quality | hydrography | ie | impact | industry | ipc | licence | nitrate | nutrient | pathway | phosphate | point | point source | pollutant pathway | pollution | pollution impact potential (pip) | pressure | receptor | risk | section 4s | sediment | source | subcatchment | water framework directive | wfd,1,40,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/3cf412cb-fc11-476f-a335-97e8cf9b5e92,Groundwater Zones of Contribution,2026-03-17T13:31:49,2011-01-01,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859026998,area management/restriction/regulation zones and reporting units | drinking water | environment | groundwater | groundwater quality monitoring | groundwater zones of contribution | ie | source protection | water resources | water supply | zone of contribution,1,11,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/412281ea-1d14-4f6d-bb7c-e121e0218cfd,Likelihood of Inadequate Percolation to Groundwater,2025-01-13T19:01:50,2017-12-19,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5154844962,domestic waste | domestic waste water | dwwts | environment | human health | ie | national inspection plan | pollution | septic tanks | source pathway receptor | waste | waste water,1,12,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/4353487b-7cf8-4e5f-8153-97449cc19938,"Groundwater Subsoil Permeability 1:40,000 Ireland (ROI) ITM",2024-09-25T10:00:50,2015-02-17,https://data.gov.ie/organization/geological-survey-of-ireland,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b3363023862,depth to bedrock | dtb | earth science | environment | freshwater pollution | geology | geoscientificinformation | groundwater | groundwater pollution | groundwater protection schemes | groundwater quality | groundwater vulnerability | gwps | ireland | lithosphere | science | subsoil permeability | water quality,1,18,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/4907876d-c182-45d1-b8c2-824e221e29a0,Groundwater Other Anthropogenic Pressures,2026-03-17T13:32:45,2017-11-20,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859026276,anthropogenic factor | catchment | characterisation | chemical | critical load | diffuse | discharge | environment | environmental impact | environmental policy | environmental pressures | environmental risk | groundwater | groundwater pollution | groundwater quality | hydrography | ie | impact | man-made | microbiological | nitrate | nutrient | pathway | phosphate | point | point source | pollutant pathway | pollution | pollution impact potential (pip) | pressure | receptor | risk | sediment | source | subcatchment | water framework directive | wfd,1,37,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/4f563de2-ae73-425b-b477-e87c15a2c09a,Groundwater Wells and Springs Ireland (ROI) ITM,2025-10-10T17:52:16,2009-12-18,https://data.gov.ie/organization/geological-survey-of-ireland,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5651471903,depth to bedrock | dtb | environment | geology | geoscientificinformation | groundwater recharge | hydrogeology | ireland | lithosphere | science | subsoil permeability | water framework directive | wfd,1,13,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/505f1900-bd68-45c0-8535-d2b738b707db,Groundwater Extractive Industry Pressures,2026-03-17T13:35:24,2017-11-20,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859023527,abstraction | anthropogenic factor | authorized | catchment | characterisation | diffuse | discharge | emission | environment | environmental impact | environmental policy | environmental pressures | environmental risk | extractive industry | groundwater | groundwater pollution | groundwater quality | hydrography | ie | impact | industry | ipc | licence | mines | nutrient | pathway | point | point source | pollutant pathway | pollution | pollution impact potential (pip) | pressure | quarry | receptor | risk | section 4s | sediment | siltation | source | subcatchment | unauthorized | water framework directive | wfd,1,43,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/523a460f-30b4-461a-a5f8-e550eb198b90,Pollution Impact Potential Maps- Groundwater Nitrate,2021-08-23T14:56:05,2015-11-30,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b3363476513,catchment | characterisation | critical load | critical source area | environment | environmental policy | groundwater | hydrography | ie | loading | nitrate | nutrient | pathways | phosphate | pip | pollution | pollution impact potential | receptors | relative rank | risk | river | river water | subcatchment | surface water | wfd,1,25,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/6e213e22-96f8-42d8-965b-35293452e266,Groundwater Aquaculture Pressures,2026-03-17T13:33:43,2017-11-20,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859025284,abstraction | anthropogenic factor | aquaculture | catchment | characterisation | chemical | critical load | diffuse | discharge | emission | environment | environmental impact | environmental impact of aquaculture | environmental policy | environmental pressures | environmental risk | fish | groundwater | groundwater pollution | groundwater quality | hydrography | ie | impact | licence | nutrient | pathway | point | point source | pollutant pathway | pollution | pollution impact potential (pip) | pressure | receptor | risk | sediment | shellfish | source | subcatchment | unknown | water framework directive | wfd,1,41,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/70227ba5-c3ee-485f-af31-9ce7cb28a211,WFD Register of Protected Areas - Groundwater Waterbodies for Drinking Water,2026-03-17T13:33:36,2015-05-22,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859025432,drinking water | environment | environmental policy | ground water | groundwater | health | human health and safety | ie | water protection | waterbody,1,10,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/7750a652-2926-4bae-bcec-1d51f30eb251,Groundwater Urban Run Off Pressures,2026-03-17T13:33:10,2017-11-20,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859025022,catchment | characterisation | critical load | diffuse | environment | environmental impact | environmental policy | environmental pressures | environmental risk | groundwater | groundwater pollution | groundwater quality | hydrography | ie | impact | leaking sewers | misconnections | nitrate | nutrient | pathway | paved areas | phosphate | point | point source | pollutant pathway | pollution | pollution impact potential (pip) | pressure | receptor | risk | run-off | sediment | source | subcatchment | unpaved areas | urban | water framework directive | wfd,1,38,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/7a45be6e-6876-4b78-b743-5b003a91519a,WFD Register of Protected Areas - Groundwater bodies for Drinking Water (WFD RBMP Cycle 3),2026-03-17T13:32:56,2018-12-01,https://data.gov.ie/organization/environmental-protection-agency,,http://publications.europa.eu/resource/authority/language/ENG,nodeID://b5859025845,drinking water | environment | environmental policy | ground water | groundwater | health | human health and safety | ie | water protection | waterbody,1,10,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/19738-water-meetnet-grondwaterkwantiteit-primair-provincie-gelderland,Water- Monitoring network- Groundwater quantity- Primary,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | grondwater | monitoring | water | waterleidingbedrijven,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/19739-water-kaderrichtlijn-meetnet-grondwaterkwantiteit-provincie-gelderland,Water Framework Directive - Groundwater quantity monitoring network,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | grondwater | oppervlaktewater | water | waterkwaliteit,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/19740-grondwater-onttrekkingen-in-2008-provincie-gelderland,Groundwater abstractions in 2008,,,http://standaarden.overheid.nl/owms/terms/Gelderland,,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | grondwater | grondwateronttrekkingen | grondwaterwet | water,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/22492-grondwatermeetpunten,Groundwater measurement points,,,http://standaarden.overheid.nl/owms/terms/Eindhoven_(gemeente),,http://publications.europa.eu/resource/authority/language/NLD,,Peilbuizen | grondwatermeetpunten | grondwaterpeil,1,3,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/24266-grondwaterbeschermingskaart-rondom-bronnen-voor-drinkwater,Groundwater protection map around drinking water sources,,,http://standaarden.overheid.nl/owms/terms/Rijksinstituut_voor_Volksgezondheid_en_Milieu,,http://publications.europa.eu/resource/authority/language/NLD,,bescherming | drinkwater | grondwater | grondwaterbescherming | grondwaterbeschermingsgebied | grondwaterbeschermingsgebieden,1,6,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/26323-grondwaterbeschermingszones,Groundwater protection zones,,,http://standaarden.overheid.nl/owms/terms/Eindhoven_(gemeente),,http://publications.europa.eu/resource/authority/language/NLD,,beschermingsgebieden | beschermingszones | drinkwaterwinningen | waterwingebieden,1,4,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/5961-grondwateronttrekkingen-voor-industrie-en-drinkwater,Groundwater abstractions for industry and drinking water,,,http://standaarden.overheid.nl/owms/terms/Groningen_(provincie),,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | drinkwater | drinkwateronttrekkingen | grondwater | grondwateronttrekkingen | vergunningen,1,6,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/6289-grondwaterkwantiteitsmeetnet,Groundwater quantity measuring net,,,http://standaarden.overheid.nl/owms/terms/Groningen_(provincie),,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | grondwater | grondwaterkaarten | grondwaterstand | monitoring,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/6321-grondwaterbeschermingsgebied-omgevingsvisie-2016-2020-,Groundwater protection area (Environmental Vision 2016-2020),,,http://standaarden.overheid.nl/owms/terms/Groningen_(provincie),,http://publications.europa.eu/resource/authority/language/NLD,,downloadable-data | drinkwater | drinkwateronttrekkingen | grondwater | grondwaterbeschermingsgebieden | structuurplannen,1,6,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/6449-verandering-nitraatconcentratie-in-het-grondwater-onder-natuurgebieden,Change of nitrate concentration in groundwater under nature reserves,,,http://standaarden.overheid.nl/owms/terms/Rijksinstituut_voor_Volksgezondheid_en_Milieu,,http://publications.europa.eu/resource/authority/language/NLD,,grondwater | natuur | nitraat | no3 | verandering,1,5,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/6722-verandering-nitraatconcentratie-in-het-grondwater,Change of nitrate concentration in groundwater,,,http://standaarden.overheid.nl/owms/terms/Rijksinstituut_voor_Volksgezondheid_en_Milieu,,http://publications.europa.eu/resource/authority/language/NLD,,grondwater | nitraat | no3,1,3,groundwater,unknown,False,False,False,0,,False,,,False,,,True,False,False
